84,2022-03-30 21:24:00,2024-05-24 15:10:37.525442,2024-05-24 15:10:37.525442,1
85,2022-03-14 17:37:00,2024-05-24 15:11:00.250395,2024-05-24 15:11:00.250395,1
86,2022-03-14 06:15:00,2024-05-24 15:11:18.604192,2024-05-24 15:11:18.604192,1
87,2022-03-04 01:50:00,2024-05-24 15:11:34.287041,2024-05-24 15:11:34.287041,1
88,2022-03-02 03:05:00,2024-05-24 15:12:06.547199,2024-05-24 15:12:06.547199,1
89,2022-02-27 03:34:00,2024-05-24 15:12:18.510546,2024-05-24 15:12:18.510546,1
90,2022-02-25 02:26:00,2024-05-24 15:12:30.543389,2024-05-24 15:12:30.543389,1
91,2022-01-14 22:28:00,2024-05-24 15:12:43.230004,2024-05-24 15:12:43.230004,1
92,2022-01-01 16:43:00,2024-05-24 15:12:55.23091,2024-05-24 15:12:55.23091,1
93,2021-11-14 09:52:00,2024-05-24 15:13:20.39728,2024-05-24 15:13:20.39728,1
94,2021-11-03 21:43:00,2024-05-24 15:13:37.00275,2024-05-24 15:13:37.00275,1
95,2021-10-24 20:21:00,2024-05-24 15:13:49.953133,2024-05-24 15:13:49.953133,1
96,2021-10-16 03:51:00,2024-05-24 15:14:08.567791,2024-05-24 15:14:08.567791,1
97,2021-10-10 02:10:00,2024-05-24 15:14:22.247803,2024-05-24 15:14:22.247803,1
98,2021-10-08 17:26:00,2024-05-24 15:14:32.741562,2024-05-24 15:14:32.741562,1
99,2021-09-12 09:17:00,2024-05-24 15:14:53.626264,2024-05-24 15:14:53.626264,1
100,2021-08-31 23:20:00,2024-05-24 15:18:35.102822,2024-05-24 15:18:35.102822,1
101,2021-08-30 00:40:00,2024-05-24 15:18:44.165218,2024-05-24 15:18:44.165218,1
102,2021-08-25 05:42:00,2024-05-24 15:18:59.505947,2024-05-24 15:18:59.505947,1
103,2021-08-15 02:14:00,2024-05-24 15:19:17.078213,2024-05-24 15:19:17.078213,1
104,2021-08-11 23:40:00,2024-05-24 15:19:27.983394,2024-05-24 15:19:27.983394,1
105,2021-08-09 21:03:00,2024-05-24 15:19:38.520575,2024-05-24 15:19:38.520575,1
106,2021-08-01 03:24:00,2024-05-24 15:20:04.771231,2024-05-24 15:20:04.771231,1
107,2021-07-17 00:36:00,2024-05-24 15:20:14.558455,2024-05-24 15:20:14.558455,1
108,2021-06-07 03:54:00,2024-05-24 15:20:38.30389,2024-05-24 15:20:38.30389,1
109,2021-05-27 18:43:00,2024-05-24 15:20:58.636657,2024-05-24 15:20:58.636657,1
110,2021-05-22 09:08:00,2024-05-24 15:21:11.656706,2024-05-24 15:21:11.656706,1
111,2021-05-16 23:55:00,2024-05-24 15:21:38.558883,2024-05-24 15:21:38.558883,1
112,2021-04-28 20:36:00,2024-05-24 15:22:02.097192,2024-05-24 15:22:02.097192,1
113,2021-03-21 02:43:00,2024-05-24 15:22:28.355765,2024-05-24 15:22:28.355765,1
114,2021-01-23 00:03:00,2024-05-24 15:22:41.345403,2024-05-24 15:22:41.345403,1
115,2021-01-08 22:40:00,2024-05-24 15:22:59.542682,2024-05-24 15:22:59.542682,1
116,2021-01-06 06:25:00,2024-05-24 15:23:08.2754,2024-05-24 15:23:08.2754,1
117,2021-12-23 23:15:00,2024-05-24 15:23:20.052678,2024-05-24 15:23:20.052678,1
118,2021-12-16 10:05:00,2024-05-24 15:23:31.574877,2024-05-24 15:23:31.574877,1
119,2021-12-12 09:23:00,2024-05-24 15:23:41.865545,2024-05-24 15:23:41.865545,1
121,2020-11-17 01:52:00,2024-05-24 15:24:51.073689,2024-05-24 15:24:51.073689,1
122,2020-10-23 06:36:00,2024-05-24 15:25:05.459971,2024-05-24 15:25:05.459971,1
123,2020-09-05 20:39:00,2024-05-24 15:25:24.366939,2024-05-24 15:25:24.366939,1
124,2020-08-29 16:16:00,2024-05-24 15:25:40.211822,2024-05-24 15:25:40.211822,1
120,2020-12-10 03:33:00,2024-05-24 15:24:05.683201,2024-05-24 15:24:05.683201,1
125,2020-08-22 18:01:00,2024-05-24 15:26:46.816794,2024-05-24 15:26:46.816794,1
126,2020-07-07 16:54:00,2024-05-24 15:27:02.925476,2024-05-24 15:27:02.925476,1
127,2020-06-03 20:42:00,2024-05-24 15:27:19.545143,2024-05-24 15:27:19.545143,1
128,2020-05-25 20:25:00,2024-05-24 15:27:32.029496,2024-05-24 15:27:32.029496,1
129,2020-05-11 03:17:00,2024-05-24 15:27:39.636009,2024-05-24 15:27:39.636009,1
130,2020-05-11 00:18:00,2024-05-24 15:27:54.070659,2024-05-24 15:27:54.070659,1
131,2020-05-06 04:23:00,2024-05-24 15:28:13.722974,2024-05-24 15:28:13.722974,1
132,2020-05-02 00:14:00,2024-05-24 15:28:23.921121,2024-05-24 15:28:23.921121,1
133,2020-02-27 22:23:00,2024-05-24 15:28:40.600602,2024-05-24 15:28:40.600602,1
134,2020-02-23 04:28:00,2024-05-24 15:28:54.987662,2024-05-24 15:28:54.987662,1
135,2020-02-07 17:22:00,2024-05-24 15:29:04.490528,2024-05-24 15:29:04.490528,1
136,2020-01-20 20:11:00,2024-05-24 15:29:21.170388,2024-05-24 15:29:21.170388,1
137,2020-01-06 05:58:00,2024-05-24 15:29:34.855445,2024-05-24 15:29:34.855445,1
138,2019-10-20 19:06:00,2024-05-24 15:29:50.815473,2024-05-24 15:29:50.815473,1
139,2019-10-18 04:59:00,2024-05-24 15:30:00.561835,2024-05-24 15:30:00.561835,1
140,2019-10-16 15:46:00,2024-05-24 15:30:21.586622,2024-05-24 15:30:21.586622,1
141,2019-10-07 20:21:00,2024-05-24 15:30:33.425372,2024-05-24 15:30:33.425372,1
142,2019-09-02 08:25:00,2024-05-24 15:30:53.933447,2024-05-24 15:30:53.933447,1
143,2019-08-20 06:18:00,2024-05-24 15:31:11.834793,2024-05-24 15:31:11.834793,1
144,2019-08-02 06:59:00,2024-05-24 15:31:20.932992,2024-05-24 15:31:20.932992,1
145,2019-07-17 06:02:00,2024-05-24 15:31:31.214921,2024-05-24 15:31:31.214921,1
146,2019-07-14 01:34:00,2024-05-24 15:31:48.698693,2024-05-24 15:31:48.698693,1
147,2019-07-14 01:30:00,2024-05-24 15:32:02.055675,2024-05-24 15:32:02.055675,1
148,2019-07-08 03:30:00,2024-05-24 15:32:16.056791,2024-05-24 15:32:16.056791,1
149,2019-05-08 02:37:00,2024-05-24 15:32:29.055252,2024-05-24 15:32:29.055252,1
150,2019-01-24 14:37:00,2024-05-24 15:32:52.101643,2024-05-24 15:32:52.101643,1
151,2018-12-26 01:07:00,2024-05-24 15:33:55.008031,2024-05-24 15:33:55.008031,1
152,2018-12-19 05:08:00,2024-05-24 15:34:06.565491,2024-05-24 15:34:06.565491,1
153,2018-12-12 22:07:00,2024-05-24 15:34:14.933475,2024-05-24 15:34:14.933475,1
154,2018-11-04 22:14:00,2024-05-24 15:34:35.973964,2024-05-24 15:34:35.973964,1
155,2018-10-29 22:41:00,2024-05-24 15:34:49.680737,2024-05-24 15:34:49.680737,1
156,2018-10-27 20:43:00,2024-05-24 15:35:00.220805,2024-05-24 15:35:00.220805,1
157,2018-10-21 21:51:00,2024-05-24 15:35:11.74608,2024-05-24 15:35:11.74608,1
158,2018-10-21 21:15:00,2024-05-24 15:35:22.55014,2024-05-24 15:35:22.55014,1
159,2018-10-15 00:25:00,2024-05-24 15:35:33.31111,2024-05-24 15:35:33.31111,1
160,2018-09-12 00:17:00,2024-05-24 15:35:47.174274,2024-05-24 15:35:47.174274,1
161,2018-08-28 19:07:00,2024-05-24 15:36:04.123159,2024-05-24 15:36:04.123159,1
162,2018-08-27 23:09:00,2024-05-24 15:36:19.489667,2024-05-24 15:36:19.489667,1
163,2018-08-08 10:07:00,2024-05-24 15:36:44.012579,2024-05-24 15:36:44.012579,1
164,2018-08-03 02:06:00,2024-05-24 15:37:51.027827,2024-05-24 15:37:51.027827,1
165,2018-07-30 01:20:00,2024-05-24 15:37:59.759689,2024-05-24 15:37:59.759689,1
166,2017-11-14 20:57:00,2024-05-24 15:38:26.548652,2024-05-24 15:38:26.548652,1
167,2017-10-25 19:05:00,2024-05-24 15:38:39.544662,2024-05-24 15:38:39.544662,1
168,2017-09-11 20:29:00,2024-05-24 15:38:54.6071,2024-05-24 15:38:54.6071,1
169,2017-08-09 03:41:00,2024-05-24 15:39:24.241978,2024-05-24 15:39:24.241978,1
170,2017-08-09 00:31:00,2024-05-24 15:39:35.967627,2024-05-24 15:39:35.967627,1
171,2017-07-23 22:59:00,2024-05-24 15:39:47.847787,2024-05-24 15:39:47.847787,1
173,2016-08-17 07:50:00,2024-05-24 15:40:45.54033,2024-05-24 15:40:45.54033,1
174,2016-08-12 00:03:00,2024-05-24 15:40:54.687896,2024-05-24 15:40:54.687896,1
172,2016-11-24 01:49:00,2024-05-24 15:39:57.458057,2024-05-24 15:39:57.458057,1
175,2024-05-15 08:22:00,2024-05-24 15:44:14.559869,2024-05-24 15:44:14.559869,2
176,2024-05-09 21:53:00,2024-05-24 15:44:24.66978,2024-05-24 15:44:24.66978,2
177,2024-04-25 00:29:00,2024-05-24 15:44:29.787078,2024-05-24 15:44:29.787078,2
178,2024-04-19 15:45:00,2024-05-24 15:46:40.650183,2024-05-24 15:46:40.650183,2
179,2024-04-16 06:02:00,2024-05-24 15:46:51.090553,2024-05-24 15:46:51.090553,2
180,2024-04-08 23:26:00,2024-05-24 15:47:08.107562,2024-05-24 15:47:08.107562,2
181,2024-04-07 02:36:00,2024-05-24 15:47:32.087901,2024-05-24 15:47:32.087901,2
182,2024-03-27 02:49:00,2024-05-24 15:47:50.498954,2024-05-24 15:47:50.498954,2
183,2024-03-21 02:49:00,2024-05-24 15:47:55.910368,2024-05-24 15:47:55.910368,2
184,2024-03-20 16:37:00,2024-05-24 15:48:06.394514,2024-05-24 15:48:06.394514,2
185,2024-02-11 00:58:00,2024-05-24 15:48:20.537944,2024-05-24 15:48:20.537944,2
186,2024-01-26 21:26:00,2024-05-24 15:48:29.720847,2024-05-24 15:48:29.720847,2
187,2023-12-17 16:00:00,2024-05-24 15:48:44.915126,2024-05-24 15:48:44.915126,2
188,2023-12-01 11:05:00,2024-05-24 15:48:56.330067,2024-05-24 15:48:56.330067,2
189,2023-11-17 09:14:00,2024-05-24 15:49:08.5545,2024-05-24 15:49:08.5545,2
190,2023-11-08 22:57:00,2024-05-24 15:49:19.796035,2024-05-24 15:49:19.796035,2
191,2023-11-06 17:00:00,2024-05-24 15:49:36.715053,2024-05-24 15:49:36.715053,2
192,2023-11-02 08:31:00,2024-05-24 15:49:47.794042,2024-05-24 15:49:47.794042,2
193,2023-10-17 21:29:00,2024-05-24 15:50:05.300915,2024-05-24 15:50:05.300915,2
194,2023-10-03 16:12:00,2024-05-24 15:50:16.231605,2024-05-24 15:50:16.231605,2
195,2023-10-03 09:49:00,2024-05-24 15:50:37.215388,2024-05-24 15:50:37.215388,2
196,2023-09-11 14:29:00,2024-05-24 15:52:21.768858,2024-05-24 15:52:21.768858,2
197,2023-08-31 07:25:00,2024-05-24 15:52:36.030983,2024-05-24 15:52:36.030983,2
198,2023-07-31 00:27:00,2024-05-24 15:53:02.239213,2024-05-24 15:53:02.239213,2
199,2023-07-28 13:01:00,2024-05-24 15:53:12.183557,2024-05-24 15:53:12.183557,2
200,2023-07-25 20:10:00,2024-05-24 15:53:24.812308,2024-05-24 15:53:24.812308,2
201,2023-07-23 20:58:00,2024-05-24 15:53:42.47814,2024-05-24 15:53:42.47814,2
202,2023-07-08 01:53:00,2024-05-24 15:53:53.218632,2024-05-24 15:53:53.218632,2
203,2023-07-06 09:31:00,2024-05-24 15:54:06.20891,2024-05-24 15:54:06.20891,2
204,2023-06-18 05:29:00,2024-05-24 15:54:25.478541,2024-05-24 15:54:25.478541,2
205,2023-06-06 17:59:00,2024-05-24 15:54:39.511834,2024-05-24 15:54:39.511834,2
206,2023-03-04 00:08:00,2024-05-24 15:55:07.547274,2024-05-24 15:55:07.547274,2
207,2023-12-05 22:09:00,2024-05-24 15:55:32.438017,2024-05-24 15:55:32.438017,2
208,2022-11-08 08:17:00,2024-05-24 15:55:55.894399,2024-05-24 15:55:55.894399,2
209,2022-08-29 20:13:00,2024-05-24 15:56:11.235695,2024-05-24 15:56:11.235695,2
210,2022-08-18 21:37:00,2024-05-24 15:56:29.650078,2024-05-24 15:56:29.650078,2
211,2022-05-23 20:46:00,2024-05-24 15:56:58.639624,2024-05-24 15:56:58.639624,2
212,2022-05-20 05:14:00,2024-05-24 15:57:09.231416,2024-05-24 15:57:09.231416,2
213,2022-04-09 19:32:00,2024-05-24 15:57:41.258232,2024-05-24 15:57:41.258232,2
214,2022-04-07 23:51:00,2024-05-24 15:58:59.143949,2024-05-24 15:58:59.143949,2
215,2022-04-01 01:19:00,2024-05-24 15:59:19.642477,2024-05-24 15:59:19.642477,2
216,2021-10-12 00:36:00,2024-05-24 15:59:37.174811,2024-05-24 15:59:37.174811,2
217,2021-09-20 15:30:00,2024-05-24 15:59:48.514993,2024-05-24 15:59:48.514993,2
218,2021-09-16 01:35:00,2024-05-24 16:00:24.791962,2024-05-24 16:00:24.791962,2
219,2021-09-15 00:50:00,2024-05-24 16:00:33.543459,2024-05-24 16:00:33.543459,2
220,2021-09-06 16:36:00,2024-05-24 16:00:50.163702,2024-05-24 16:00:50.163702,2
221,2021-09-03 03:05:00,2024-05-24 16:01:03.199809,2024-05-24 16:01:03.199809,2
222,2021-08-13 06:45:00,2024-05-24 16:01:19.459452,2024-05-24 16:01:19.459452,2
223,2021-03-23 01:17:00,2024-05-24 16:01:34.537624,2024-05-24 16:01:34.537624,2
224,2021-01-27 22:52:00,2024-05-24 16:02:11.830919,2024-05-24 16:02:11.830919,2
225,2020-11-02 04:25:00,2024-05-24 16:02:28.764577,2024-05-24 16:02:28.764577,2
226,2020-10-29 00:46:00,2024-05-24 16:03:00.499987,2024-05-24 16:03:00.499987,2
228,2020-07-08 10:19:00,2024-05-24 16:06:29.512679,2024-05-24 16:06:29.512679,2
231,2020-05-17 21:18:00,2024-05-24 16:07:11.382071,2024-05-24 16:07:11.382071,2
234,2018-09-05 20:30:00,2024-05-24 16:08:57.024867,2024-05-24 16:08:57.024867,2
235,2018-08-30 20:55:00,2024-05-24 16:09:08.887477,2024-05-24 16:09:08.887477,2
236,2018-08-11 05:01:00,2024-05-24 16:09:19.293315,2024-05-24 16:09:19.293315,2
237,2018-08-08 06:59:00,2024-05-24 16:09:41.474023,2024-05-24 16:09:41.474023,2
238,2018-08-08 05:31:00,2024-05-24 16:09:55.498135,2024-05-24 16:09:55.498135,2
239,2018-08-07 14:03:00,2024-05-24 16:10:02.78891,2024-05-24 16:10:02.78891,2
240,2018-08-04 01:05:00,2024-05-24 16:10:15.243412,2024-05-24 16:10:15.243412,2
241,2018-07-30 11:06:00,2024-05-24 16:10:32.74588,2024-05-24 16:10:32.74588,2
242,2018-07-28 00:11:00,2024-05-24 16:10:45.930686,2024-05-24 16:10:45.930686,2
243,2018-07-27 12:05:00,2024-05-24 16:10:53.93564,2024-05-24 16:10:53.93564,2
244,2018-07-23 22:16:00,2024-05-24 16:11:06.419611,2024-05-24 16:11:06.419611,2
245,2018-07-20 03:07:00,2024-05-24 16:11:32.716206,2024-05-24 16:11:32.716206,2
246,2018-07-19 02:36:00,2024-05-24 16:11:41.852789,2024-05-24 16:11:41.852789,2
247,2018-07-13 01:39:00,2024-05-24 16:11:53.757763,2024-05-24 16:11:53.757763,2
248,2018-07-03 19:24:00,2024-05-24 16:12:03.42711,2024-05-24 16:12:03.42711,2
249,2019-06-28 19:32:00,2024-05-24 16:20:14.682807,2024-05-24 16:20:14.682807,2
306,2017-02-26 20:46:00,2024-05-28 01:18:43.634531,2024-05-28 01:18:43.634531,2
307,2017-02-20 15:21:00,2024-05-28 01:19:00.837733,2024-05-28 01:19:00.837733,2
250,2024-05-25 11:43:00,2024-05-25 07:08:56.104851,2024-05-25 07:08:56.104851,1
308,2017-02-05 21:14:00,2024-05-28 01:19:18.789024,2024-05-28 01:19:18.789024,2
309,2017-01-26 05:34:00,2024-05-28 01:19:49.8172,2024-05-28 01:19:49.8172,2
310,2017-01-21 01:03:00,2024-05-28 01:20:22.991088,2024-05-28 01:20:22.991088,2
251,2020-10-25 19:46:00,2024-05-25 13:01:04.483083,2024-05-25 13:01:04.483083,2
311,2017-01-18 06:42:00,2024-05-28 01:20:32.054732,2024-05-28 01:20:32.054732,2
312,2017-01-13 22:06:00,2024-05-28 01:20:49.309362,2024-05-28 01:20:49.309362,2
313,2017-01-07 13:04:00,2024-05-28 01:21:08.6697,2024-05-28 01:21:08.6697,2
314,2017-01-02 16:41:00,2024-05-28 01:21:22.424323,2024-05-28 01:21:22.424323,2
315,2016-12-29 13:51:00,2024-05-28 01:21:42.904337,2024-05-28 01:21:42.904337,2
316,2016-12-29 13:34:00,2024-05-28 01:21:47.605866,2024-05-28 01:21:47.605866,2
317,2016-12-25 10:12:00,2024-05-28 01:22:08.316373,2024-05-28 01:22:08.316373,2
318,2016-12-25 09:24:00,2024-05-28 01:22:17.744336,2024-05-28 01:22:17.744336,2
319,2016-12-19 04:42:00,2024-05-28 01:22:36.507452,2024-05-28 01:22:36.507452,2
320,2016-12-12 04:34:00,2024-05-28 01:22:59.244244,2024-05-28 01:22:59.244244,2
321,2016-12-12 03:46:00,2024-05-28 01:23:11.058485,2024-05-28 01:23:11.058485,2
322,2016-12-10 18:26:00,2024-05-28 01:23:24.238943,2024-05-28 01:23:24.238943,2
323,2016-11-23 06:36:00,2024-05-28 01:23:49.024621,2024-05-28 01:23:49.024621,2
324,2016-11-22 13:49:00,2024-05-28 01:24:03.170906,2024-05-28 01:24:03.170906,2
253,2024-05-27 19:51:00,2024-05-28 00:57:40.077384,2024-05-28 00:57:40.077384,2
254,2018-05-28 03:58:00,2024-05-28 01:02:21.630468,2024-05-28 01:02:21.630468,2
255,2018-05-27 02:08:00,2024-05-28 01:02:34.83235,2024-05-28 01:02:34.83235,2
256,2018-05-23 03:38:00,2024-05-28 01:03:03.402071,2024-05-28 01:03:03.402071,2
257,2018-05-21 23:23:00,2024-05-28 01:03:14.504131,2024-05-28 01:03:14.504131,2
258,2018-05-19 22:22:00,2024-05-28 01:03:30.775461,2024-05-28 01:03:30.775461,2
259,2018-05-16 20:37:00,2024-05-28 01:03:50.207963,2024-05-28 01:03:50.207963,2
260,2018-05-16 20:31:00,2024-05-28 01:04:00.18385,2024-05-28 01:04:00.18385,2
261,2018-05-10 18:06:00,2024-05-28 01:04:38.98086,2024-05-28 01:04:38.98086,2
262,2018-05-09 01:43:00,2024-05-28 01:04:57.238198,2024-05-28 01:04:57.238198,2
263,2018-05-08 23:34:00,2024-05-28 01:05:05.52502,2024-05-28 01:05:05.52502,2
264,2018-05-03 23:37:00,2024-05-28 01:05:27.655622,2024-05-28 01:05:27.655622,2
265,2018-04-12 21:57:00,2024-05-28 01:05:48.691984,2024-05-28 01:05:48.691984,2
266,2018-03-21 19:42:00,2024-05-28 01:06:06.055042,2024-05-28 01:06:06.055042,2
267,2018-03-17 16:56:00,2024-05-28 01:06:38.89239,2024-05-28 01:06:38.89239,2
268,2018-03-07 15:52:00,2024-05-28 01:07:03.505538,2024-05-28 01:07:03.505538,2
269,2018-03-07 04:30:00,2024-05-28 01:07:15.271924,2024-05-28 01:07:15.271924,2
270,2018-03-05 11:33:00,2024-05-28 01:07:27.663083,2024-05-28 01:07:27.663083,2
271,2018-02-13 01:59:00,2024-05-28 01:07:55.728161,2024-05-28 01:07:55.728161,2
272,2018-02-07 21:07:00,2024-05-28 01:08:13.554053,2024-05-28 01:08:13.554053,2
273,2018-01-18 06:57:00,2024-05-28 01:08:39.339155,2024-05-28 01:08:39.339155,2
274,2018-01-17 20:20:00,2024-05-28 01:08:54.193083,2024-05-28 01:08:54.193083,2
275,2018-01-10 02:38:00,2024-05-28 01:09:22.062575,2024-05-28 01:09:22.062575,2
276,2018-01-07 19:20:00,2024-05-28 01:09:41.129766,2024-05-28 01:09:41.129766,2
277,2018-12-07 21:35:00,2024-05-28 01:10:12.459972,2024-05-28 01:10:12.459972,2
